112664302;41.18066;-8.582194;-0.1497875;0.718738;141;false
112664304;41.18074;-8.58239;-0.149791;0.7187395;141;false
112664310;41.18137;-8.58366;-0.1498131;0.7187505;144;false
112664312;41.18144;-8.583872;-0.1498168;0.7187517;144;false
112664314;41.18146;-8.584073;-0.1498203;0.718752;144;false
112664315;41.1814;-8.58434;-0.149825;0.718751;144;false
112664316;41.18132;-8.584466;-0.1498272;0.7187497;144;false
112664317;41.1809;-8.585135;-0.1498389;0.7187423;134;false
112664318;41.18052;-8.585713;-0.149849;0.7187357;132;false
112664320;41.18006;-8.586376;-0.1498605;0.7187276;132;false
112664325;41.17997;-8.58658;-0.1498641;0.718726;132;false
112664327;41.17984;-8.586956;-0.1498706;0.7187238;132;false
112664333;41.17973;-8.587591;-0.1498817;0.7187219;124;false
122491912;41.17764;-8.582912;-0.1498001;0.7186854;153;false
128560413;41.1847;-8.613242;-0.1503294;0.7188085;101;false
128560415;41.17861;-8.614022;-0.150343;0.7187023;116;false
128560419;41.17762;-8.614101;-0.1503444;0.7186851;116;false
128560420;41.17655;-8.61413;-0.1503449;0.7186663;115;false
128560421;41.17637;-8.614098;-0.1503444;0.7186633;115;false
128560423;41.17574;-8.613885;-0.1503406;0.7186521;115;false
128560426;41.17499;-8.613618;-0.150336;0.7186392;112;false
128650147;41.17938;-8.582201;-0.1497877;0.7187157;141;false
128651490;41.1804;-8.582177;-0.1497872;0.7187335;141;false
128651492;41.18018;-8.58217;-0.1497871;0.7187297;141;false
128651493;41.18014;-8.581947;-0.1497832;0.7187291;141;false
128651494;41.18027;-8.581841;-0.1497814;0.7187314;141;false
130213684;41.1945;-8.583832;-0.1498161;0.7189797;130;false
130213697;41.18854;-8.593335;-0.149982;0.7188756;124;false
263571777;41.19818;-8.588448;-0.1498967;0.7190439;88;false
263571780;41.19807;-8.588873;-0.1499041;0.719042;88;false
263571786;41.19713;-8.591365;-0.1499476;0.7190256;79;false
263571790;41.19688;-8.593568;-0.1499861;0.7190212;91;false
263571795;41.19689;-8.593788;-0.1499899;0.7190214;78;false
263571798;41.19707;-8.594998;-0.150011;0.7190245;78;false
263571799;41.19724;-8.595589;-0.1500213;0.7190275;78;false
263576217;41.19727;-8.59621;-0.1500322;0.7190279;61;false
263576219;41.19694;-8.595156;-0.1500138;0.7190222;78;false
263576220;41.19692;-8.591828;-0.1499557;0.7190219;91;false
263576221;41.19699;-8.591558;-0.149951;0.719023;79;false
263576222;41.19719;-8.590928;-0.14994;0.7190267;79;false
263576223;41.19749;-8.590174;-0.1499268;0.7190319;79;false
263576224;41.19768;-8.58973;-0.1499191;0.7190351;79;false
263576225;41.1979;-8.589101;-0.1499081;0.7190389;94;false
263576226;41.19806;-8.588302;-0.1498941;0.7190417;88;false
263576231;41.1983;-8.5848;-0.149833;0.719046;112;false
269565777;41.17854;-8.584201;-0.1498226;0.7187012;143;false
269565778;41.17865;-8.584155;-0.1498218;0.718703;143;false
269566454;41.18229;-8.582866;-0.1497993;0.7187665;141;false
269567421;41.18385;-8.582298;-0.1497894;0.7187937;155;false
269567423;41.18442;-8.582056;-0.1497851;0.7188038;155;false
269567425;41.18542;-8.581606;-0.1497773;0.7188211;150;false
269567427;41.18639;-8.580868;-0.1497644;0.718838;158;false
269567429;41.18664;-8.580753;-0.1497624;0.7188424;158;false
269567431;41.18694;-8.580662;-0.1497608;0.7188478;158;false
269567433;41.1873;-8.580586;-0.1497595;0.718854;158;false
269567434;41.18767;-8.580553;-0.1497589;0.7188604;158;false
269567435;41.1879;-8.580557;-0.149759;0.7188645;158;false
269567436;41.18881;-8.580662;-0.1497608;0.7188804;158;false
269567437;41.18924;-8.580634;-0.1497603;0.7188879;158;false
269567438;41.19138;-8.580139;-0.1497517;0.7189252;152;false
269567439;41.19194;-8.579926;-0.149748;0.718935;153;false
269567440;41.19254;-8.579633;-0.1497428;0.7189454;153;false
269567441;41.19324;-8.579176;-0.1497349;0.7189578;153;false
269567443;41.19385;-8.578412;-0.1497215;0.7189683;151;false
269567444;41.19471;-8.577572;-0.1497069;0.7189834;151;false
269567445;41.19505;-8.577333;-0.1497027;0.7189892;151;false
269567447;41.19667;-8.576294;-0.1496846;0.7190174;144;false
280065173;41.19257;-8.615374;-0.1503666;0.718946;93;false
280065275;41.19316;-8.611403;-0.1502973;0.7189563;107;false
280065286;41.19149;-8.62289;-0.1504978;0.7189271;87;false
280065445;41.19148;-8.620426;-0.1504548;0.718927;80;false
287458345;41.19773;-8.605331;-0.1501914;0.719036;95;false
287458347;41.1953;-8.604716;-0.1501806;0.7189937;105;false
287458348;41.19484;-8.605743;-0.1501986;0.7189856;105;false
287458349;41.19396;-8.607643;-0.1502317;0.7189702;101;false
287458350;41.19326;-8.61042;-0.1502802;0.718958;107;false
287458351;41.19349;-8.609035;-0.150256;0.718962;104;false
287458352;41.19175;-8.611502;-0.1502991;0.7189317;107;false
287458353;41.1927;-8.611432;-0.1502979;0.7189483;107;false
287458354;41.18843;-8.612393;-0.1503146;0.7188737;85;false
287458356;41.186;-8.613035;-0.1503258;0.7188314;96;false
287458362;41.18722;-8.612696;-0.1503199;0.7188526;96;false
287458367;41.19094;-8.611722;-0.1503029;0.7189175;97;false
287458384;41.19521;-8.60389;-0.1501662;0.718992;97;false
287458387;41.19265;-8.605624;-0.1501965;0.7189474;102;false
287458388;41.19152;-8.605559;-0.1501953;0.7189277;104;false
287458389;41.19463;-8.604779;-0.1501817;0.718982;105;false
287458391;41.1893;-8.605106;-0.1501874;0.7188889;103;false
287458392;41.18948;-8.605147;-0.1501881;0.718892;103;false
287458393;41.19065;-8.605342;-0.1501915;0.7189124;104;false
287458394;41.19107;-8.605333;-0.1501914;0.7189198;104;false
287458421;41.18425;-8.604878;-0.1501835;0.7188008;112;false
287458423;41.18598;-8.603446;-0.1501585;0.718831;114;false
287458425;41.18628;-8.603525;-0.1501598;0.7188361;114;false
287458427;41.18715;-8.60384;-0.1501653;0.7188513;114;false
287458429;41.18129;-8.604646;-0.1501794;0.7187492;113;false
287458431;41.18377;-8.60348;-0.1501591;0.7187924;118;false
287458433;41.19022;-8.605361;-0.1501919;0.718905;104;false
287458435;41.18407;-8.604916;-0.1501841;0.7187977;112;false
287458440;41.17928;-8.605655;-0.150197;0.718714;109;false
287458442;41.1796;-8.605463;-0.1501937;0.7187195;109;false
287458452;41.17535;-8.608474;-0.1502462;0.7186455;119;false
287458454;41.17536;-8.608898;-0.1502536;0.7186456;119;false
287458458;41.19604;-8.61097;-0.1502898;0.7190066;100;false
287458461;41.1959;-8.611915;-0.1503063;0.719004;100;false
292257938;41.19707;-8.605544;-0.1501951;0.7190245;95;false
292258208;41.20083;-8.612131;-0.15031;0.7190901;67;false
292258210;41.20065;-8.611986;-0.1503075;0.7190869;67;false
292302542;41.19763;-8.591406;-0.1499483;0.7190343;79;false
292302545;41.19724;-8.591829;-0.1499557;0.7190275;91;false
292319803;41.1967;-8.594377;-0.1500002;0.7190181;78;false
292319804;41.19656;-8.593577;-0.1499862;0.7190157;91;false
292319806;41.19655;-8.593234;-0.1499802;0.7190155;91;false
292319807;41.19632;-8.5916;-0.1499517;0.7190114;79;false
292319809;41.19541;-8.591004;-0.1499413;0.7189955;105;false
292319810;41.19515;-8.590974;-0.1499408;0.718991;105;false
292319812;41.19478;-8.59109;-0.1499428;0.7189845;105;false
292319813;41.19402;-8.591704;-0.1499535;0.7189713;106;false
292319815;41.19334;-8.592062;-0.1499598;0.7189594;112;false
293057040;41.19981;-8.622189;-0.1504856;0.7190723;60;false
293057044;41.19946;-8.621429;-0.1504723;0.7190661;60;false
296058885;41.17941;-8.629583;-0.1506146;0.7187163;86;false
297364690;41.19454;-8.590603;-0.1499343;0.7189804;105;false
297364691;41.19471;-8.590248;-0.1499281;0.7189833;105;false
297364692;41.19487;-8.589811;-0.1499205;0.718986;105;false
297364699;41.19667;-8.587485;-0.1498799;0.7190176;107;false
297364740;41.19508;-8.588878;-0.1499042;0.7189898;114;false
297364741;41.19533;-8.588413;-0.1498961;0.7189941;114;false
297364742;41.19561;-8.588179;-0.149892;0.718999;114;false
297364743;41.19624;-8.587883;-0.1498868;0.7190099;94;false
297364744;41.19647;-8.587699;-0.1498836;0.7190141;94;false
297364746;41.19775;-8.586143;-0.1498565;0.7190364;107;false
297364748;41.19802;-8.585602;-0.149847;0.7190412;108;false
297369732;41.17229;-8.587662;-0.149883;0.7185921;145;false
297369742;41.17109;-8.588411;-0.1498961;0.7185711;145;false
297369743;41.17005;-8.589094;-0.149908;0.7185529;148;false
297369744;41.1698;-8.589316;-0.1499119;0.7185486;148;false
297369929;41.17767;-8.614229;-0.1503467;0.7186859;116;false
297369930;41.17788;-8.614985;-0.1503599;0.7186896;115;false
297369931;41.17804;-8.615541;-0.1503696;0.7186923;115;false
297369932;41.17822;-8.616409;-0.1503847;0.7186955;115;false
297369933;41.17837;-8.61722;-0.1503989;0.7186981;106;false
297369934;41.17849;-8.61786;-0.15041;0.7187003;106;false
297369936;41.17871;-8.619391;-0.1504368;0.7187041;105;false
297369940;41.17951;-8.621709;-0.1504772;0.718718;95;false
297369941;41.1796;-8.621798;-0.1504788;0.7187195;95;false
297369942;41.17981;-8.62185;-0.1504797;0.7187232;95;false
297369943;41.17999;-8.621749;-0.1504779;0.7187265;95;false
297369944;41.18034;-8.621445;-0.1504726;0.7187326;95;false
297369945;41.18052;-8.621134;-0.1504672;0.7187356;95;false
297369946;41.18069;-8.620822;-0.1504617;0.7187387;98;false
297369947;41.18087;-8.620514;-0.1504564;0.7187418;98;false
297880009;41.17712;-8.622169;-0.1504852;0.7186763;96;false
297880010;41.177;-8.621755;-0.150478;0.7186742;100;false
297880023;41.17488;-8.620222;-0.1504513;0.7186373;104;false
297880024;41.17544;-8.620291;-0.1504524;0.718647;104;false
297880025;41.17609;-8.620377;-0.150454;0.7186583;104;false
297880026;41.17625;-8.620358;-0.1504536;0.7186611;104;false
297880027;41.17658;-8.620101;-0.1504491;0.7186669;104;false
297880033;41.1756;-8.61492;-0.1503587;0.7186498;110;false
297880050;41.17539;-8.61648;-0.1503859;0.7186462;110;false
299573551;41.17487;-8.586432;-0.1498615;0.718637;146;false
299573943;41.17621;-8.58567;-0.1498482;0.7186605;142;false
299574096;41.17348;-8.586987;-0.1498712;0.7186128;146;false
299598676;41.17339;-8.587036;-0.149872;0.7186112;146;false
299607855;41.17555;-8.58515;-0.1498391;0.718649;150;false
299607856;41.17469;-8.585763;-0.1498498;0.718634;146;false
299608108;41.17664;-8.584061;-0.1498201;0.7186679;150;false
299608120;41.1755;-8.584656;-0.1498305;0.718648;150;false
299608220;41.17775;-8.583117;-0.1498036;0.7186872;153;false
299608221;41.17771;-8.58483;-0.1498336;0.7186866;143;false
299608246;41.17772;-8.584053;-0.14982;0.7186868;143;false
319309726;41.19782;-8.58828;-0.1498938;0.7190376;94;false
319309730;41.18246;-8.593085;-0.1499776;0.7187696;117;false
354963967;41.19753;-8.590921;-0.1499399;0.7190325;79;false
354963969;41.19725;-8.591127;-0.1499435;0.7190278;79;false
354963971;41.1969;-8.591257;-0.1499457;0.7190216;79;false
401623785;41.17123;-8.588332;-0.1498947;0.7185735;145;false
411504977;41.17468;-8.599753;-0.150094;0.7186337;119;false
411506246;41.17435;-8.606076;-0.1502044;0.718628;116;false
412246600;41.17855;-8.606323;-0.1502087;0.7187013;110;false
412246602;41.17639;-8.603919;-0.1501667;0.7186635;108;false
412246603;41.17653;-8.603923;-0.1501668;0.718666;108;false
412246604;41.17671;-8.604003;-0.1501682;0.7186692;108;false
412246606;41.17698;-8.604337;-0.150174;0.7186739;107;false
412246607;41.17762;-8.605254;-0.15019;0.7186851;102;false
412246608;41.17835;-8.606237;-0.1502072;0.7186978;102;false
412247985;41.17638;-8.603765;-0.150164;0.7186635;108;false
412247991;41.17671;-8.602724;-0.1501459;0.7186692;108;false
412247996;41.17682;-8.602172;-0.1501362;0.7186711;108;false
412248000;41.17678;-8.601951;-0.1501324;0.7186703;107;false
412248004;41.17661;-8.601693;-0.1501279;0.7186674;107;false
412248006;41.17602;-8.600898;-0.150114;0.7186571;107;false
412248011;41.17593;-8.600761;-0.1501116;0.7186555;107;false
412248019;41.1758;-8.600197;-0.1501018;0.7186534;107;false
412249442;41.1737;-8.603764;-0.150164;0.7186167;114;false
412249443;41.1745;-8.603812;-0.1501649;0.7186307;114;false
412249444;41.17498;-8.60384;-0.1501653;0.718639;114;false
412249445;41.17526;-8.603856;-0.1501656;0.7186439;108;false
412249446;41.1762;-8.603909;-0.1501665;0.7186602;108;false
412249448;41.175;-8.599947;-0.1500974;0.7186394;113;false
412249449;41.1752;-8.600069;-0.1500995;0.7186428;107;false
