1170;573;188
1171;564;175
1172;570;184
1173;570;185
1174;569;180
1175;569;181
1176;525;132
1177;531;136
1178;522;129
1179;523;131
1180;520;124
1181;533;137
1182;586;204
1183;589;205
1184;586;204
1185;589;205
1186;586;204
1187;591;205
1188;586;211
1189;586;213
1190;586;205
1191;586;215
1192;585;199
1193;585;217
1194;585;218
1195;585;220
1196;585;219
1197;584;220
1198;580;208
1199;582;214
1200;583;216
1201;580;238
1202;573;232
1203;568;225
1204;569;226
1205;568;225
1206;568;225
1207;570;222
1208;569;224
1209;569;224
1210;570;220
1211;569;225
1212;569;225
1213;566;226
1214;570;219
1215;652;227
1216;652;226
1217;655;224
1218;653;225
1219;653;225
1220;657;223
1221;652;226
1222;652;226
1223;653;225
1224;652;226
1225;653;225
1226;650;235
1227;648;230
1228;647;228
1229;585;244
1230;566;230
1231;567;211
1232;571;213
1233;555;217
1234;555;208
1235;587;186
1236;551;217
1237;547;212
1238;543;213
1239;543;213
1240;543;213
1241;544;211
1242;551;216
1243;551;215
1244;551;216
1245;551;214
1246;551;216
1247;543;213
1248;545;211
1249;551;214
1250;551;216
1251;544;211
1252;544;211
1253;544;211
1254;551;214
1255;657;146
1256;668;148
1257;616;249
1258;560;210
1259;552;200
1260;548;207
1261;535;203
1262;538;204
1263;540;204
1264;549;206
1265;548;207
1266;548;207
1267;547;207
1268;656;210
1269;656;210
1270;658;209
1271;656;210
1272;656;211
1273;657;209
1274;567;174
1275;566;173
1276;567;173
1277;567;174
1278;567;172
1279;568;174
1280;567;174
1281;568;174
1282;567;174
1283;566;173
1284;568;170
1285;572;187
1286;568;171
1287;569;184
1288;570;185
1289;568;183
1290;570;185
1291;568;183
1292;567;179
1293;568;183
1294;569;184
1295;568;184
1296;570;185
1297;569;184
1298;569;184
1299;569;187
1300;569;186
1301;568;179
1302;567;179
1303;566;178
1304;566;178
1305;567;179
1306;571;185
1307;569;182
1308;571;184
1309;570;182
1310;569;181
1311;570;183
1312;570;183
1313;570;181
1314;569;181
1315;572;186
1316;573;186
1317;575;184
1318;576;186
1319;575;184
1320;575;186
1321;574;186
1322;574;185
1323;573;186
1324;576;185
1325;576;185
1326;573;187
1327;574;185
1328;574;186
1329;576;185
1330;576;186
1331;574;186
1332;574;185
1333;576;185
1334;575;184
1335;576;185
1336;575;184
1337;575;186
1338;573;186
1339;574;185
1340;573;187
1341;573;186
1342;571;184
1343;573;181
1344;574;184
1345;571;185
1346;572;182
1347;573;183
1348;572;183
1349;572;183
1350;571;184
1351;573;181
1352;574;184
1353;573;183
1354;572;182
1355;571;185
1356;574;184
1357;572;182
1358;572;183
1359;573;183
1360;572;183
1361;574;184
1362;572;183
1363;573;183
1364;573;183
1365;571;183
1366;574;184
1367;571;181
1368;572;183
1369;579;177
1370;583;176
1371;579;173
1372;577;171
1373;576;171
1374;584;182
1375;579;175
1376;579;174
1377;581;181
1378;579;173
1379;579;173
1380;581;181
1381;583;176
1382;580;179
1383;581;181
1384;579;176
1385;582;182
1386;575;169
1387;578;171
1388;575;168
1389;583;182
1390;576;170
1391;584;181
1392;584;182
1393;579;177
1394;585;181
1395;582;182
1396;577;171
1397;582;171
1398;582;170
1399;576;171
1400;578;171
1401;581;170
1402;577;171
1403;582;170
1404;577;171
1405;581;170
1406;582;171
1407;567;190
1408;570;168
1409;570;168
1410;575;167
1411;569;169
1412;572;188
1413;577;187
1414;735;238
1415;771;236
1416;693;168
1417;742;199
1418;740;196
1419;741;196
1420;728;197
1421;724;196
1422;738;188
1423;751;193
1424;752;193
1425;734;185
1426;734;185
1427;736;185
1428;733;183
1429;727;187
1430;728;187
1431;735;188
1432;728;187
1433;727;185
1434;749;178
1435;749;176
1436;662;199
1437;663;198
1438;663;192
1439;659;224
1440;659;224
1441;659;224
1442;724;168
1443;723;173
1444;723;174
1445;723;170
1446;722;175
1447;724;168
1448;724;170
1449;724;169
1450;695;213
1451;694;214
1452;694;213
1453;695;213
1454;694;214
1455;694;214
1456;695;212
1457;696;211
1458;695;211
1459;695;213
1460;694;214
1461;696;211
1462;694;214
1463;695;213
1464;694;213
1465;695;211
1466;694;214
1467;695;212
1468;695;212
1469;563;224
1470;651;199
1471;653;199
1472;729;184
1473;691;171
1474;704;173
1475;678;166
1476;683;173
1477;678;172
1478;682;173
1479;664;157
1480;663;159
1481;732;176
1482;732;176
1483;732;176
1484;732;176
1485;731;174
1486;732;174
1487;732;174
1488;732;174
1489;692;157
1490;689;160
1491;689;160
1492;689;159
1493;688;157
1494;686;205
1495;660;218
1496;680;164
1497;681;164
1498;679;160
1499;680;163
1500;683;165
1501;660;179
1502;656;167
1503;634;243
1504;634;242
1505;627;244
1506;627;245
1507;634;242
1508;627;245
1509;627;245
1510;635;242
1511;623;235
1512;620;239
1513;620;238
1514;627;229
1515;627;229
1516;629;229
1517;620;239
1518;627;230
1519;628;229
1520;628;229
1521;617;236
1522;629;230
1523;621;240
1524;616;239
1525;619;240
1526;615;242
1527;615;246
1528;606;240
1529;615;239
1530;603;240
1531;606;238
1532;609;239
1533;609;238
1534;606;242
1535;606;239
1536;608;237
1537;603;243
1538;606;242
1539;603;239
1540;605;243
1541;606;239
1542;609;239
1543;629;228
1544;652;208
1545;661;202
1546;661;201
1547;656;143
1548;657;145
1549;657;145
1550;658;146
1551;657;145
1552;657;145
1553;658;145
1554;657;145
1555;657;145
1556;666;147
1557;658;151
1558;659;146
1559;658;151
1560;659;147
1561;666;146
1562;658;146
1563;658;151
1564;657;146
1565;659;145
1566;672;143
1567;670;141
1568;672;141
1569;672;141
1570;670;140
1571;671;143
1572;672;141
1573;670;139
1574;672;141
1575;672;140
1576;672;143
1577;670;141
1578;675;142
1579;671;140
1580;671;140
1581;671;140
1582;671;141
1583;672;140
1584;671;139
1585;671;143
1586;671;140
1587;671;140
1588;671;141
1589;671;139
1590;671;141
1591;670;141
1592;671;140
1593;672;143
1594;671;140
1595;672;142
1596;672;142
1597;666;148
1598;665;152
1599;665;152
1600;667;148
1601;665;152
1602;665;152
1603;667;147
1604;668;146
1605;676;141
1606;675;141
1607;675;150
1608;678;153
1609;675;150
1610;674;150
1611;675;150
1612;675;149
1613;675;150
1614;674;150
1615;675;145
1616;692;157
1617;720;154
1618;720;154
1619;720;154
1620;720;154
1621;725;150
1622;721;167
1623;724;156
1624;725;151
1625;725;149
1626;723;160
1627;723;160
1628;707;162
1629;721;167
1630;676;141
1631;640;145
1632;640;156
1633;642;142
1634;626;163
1635;626;162
1636;625;162
1637;628;162
1638;626;162
1639;627;162
1640;617;179
1641;617;179
1642;619;162
1643;620;156
1644;622;161
1645;618;165
1646;626;160
1647;626;158
1648;621;145
1649;618;156
1650;621;147
1651;620;151
1652;619;154
1653;618;176
1654;596;205
1655;600;203
1656;596;204
1657;596;204
1658;596;202
1659;596;205
1660;596;205
1661;595;153
1662;591;158
1663;596;167
1664;597;175
1665;596;157
1666;602;167
1667;597;174
1668;598;163
1669;596;156
1670;595;165
1671;596;156
1672;596;170
1673;602;168
1674;602;169
1675;602;169
1676;595;159
1677;596;169
1678;595;157
1679;597;173
1680;595;154
1681;596;154
1682;597;174
1683;594;165
1684;602;168
1685;595;154
1686;596;168
1687;602;168
1688;597;175
1689;595;157
1690;596;166
1691;595;157
1692;596;175
1693;602;168
1694;594;163
1695;595;154
1696;597;175
1697;596;157
1698;596;171
1699;602;167
1700;597;175
1701;594;166
1702;596;154
1703;591;165
1704;611;164
1705;607;157
1706;607;158
1707;609;164
1708;610;164
1709;610;157
1710;607;157
1711;610;164
1712;611;163
1713;607;157
1714;612;157
1715;608;157
1716;611;163
1717;613;158
1718;612;157
1719;611;156
1720;608;161
1721;609;163
1722;612;163
1723;612;163
1724;613;160
1725;610;165
1726;612;164
1727;609;167
1728;609;165
1729;609;163
1730;612;174
1731;616;175
1732;616;175
1733;615;175
1734;612;174
1735;599;174
1736;598;175
1737;602;175
1738;598;175
1739;676;108
1740;676;107
1741;677;118
1742;663;193
1743;586;161
1744;587;162
1745;588;165
1746;591;155
1747;587;154
1748;587;155
1749;592;153
1750;589;161
1751;592;153
1752;580;164
1753;579;164
1754;580;162
1755;569;168
1756;587;165
1757;568;169
1758;568;169
1759;569;168
1760;584;160
1761;583;144
1762;584;148
1763;583;144
1764;583;144
1765;583;144
1766;572;162
1767;562;158
1768;565;170
1769;566;170
1770;566;170
1771;564;170
1772;564;169
1773;553;167
1774;553;167
1775;554;167
1776;556;171
1777;543;156
1778;541;159
1779;542;156
1780;541;157
1781;541;160
1782;557;163
1783;543;156
1784;548;156
1785;545;155
1786;547;155
1787;548;156
1788;546;155
1789;541;160
1790;541;158
1791;676;114
1792;675;136
1793;648;228
1794;648;230
1795;662;223
1796;660;224
1797;659;223
1798;660;223
1799;659;219
1800;660;222
1801;660;223
1802;659;222
1803;659;219
1804;660;218
1805;659;222
1806;660;222
1807;659;222
1808;667;221
1809;659;217
1810;673;235
1811;673;239
1812;674;225
1813;674;225
1814;673;225
1815;679;227
1816;680;226
1817;674;225
1818;680;227
1819;679;226
1820;687;223
1821;673;234
1822;673;234
1823;710;231
1824;694;230
1825;708;232
1826;696;231
1827;711;231
1828;712;231
1829;694;229
1830;700;232
1831;698;231
1832;688;226
1833;703;232
1834;706;232
1835;651;239
1836;664;225
1837;607;233
1838;693;167
1839;610;250
1840;608;250
1841;577;242
1842;584;245
1843;584;246
1844;583;244
1845;594;251
1846;584;245
1847;586;243
1848;583;245
1849;577;243
1850;583;243
1851;600;252
1852;586;246
1853;585;246
1854;586;245
1855;585;246
1856;600;252
1857;586;246
1858;600;253
1859;583;245
1860;578;241
1861;585;243
1862;578;241
1863;583;245
1864;583;244
1865;585;244
1866;583;244
1867;585;246
1868;587;245
1869;586;245
1870;583;245
1871;577;242
1872;577;242
1873;600;253
1874;585;247
1875;577;241
1876;600;253
1877;600;252
1878;585;246
1879;590;247
1880;586;244
1881;563;233
1882;576;241
1883;576;240
1884;563;234
1885;563;234
1886;574;242
1887;574;242
1888;572;241
1889;572;240
1890;563;233
1891;563;234
1892;572;240
1893;576;241
1894;575;242
1895;566;230
1896;572;240
1897;568;237
1898;573;239
1899;575;242
1900;563;234
1901;576;240
1902;572;240
1903;563;233
1904;574;239
1905;563;234
1906;563;234
1907;563;233
1908;573;239
1909;573;239
1910;579;195
1911;579;195
1912;578;195
1913;580;195
1914;560;210
1915;579;206
1916;563;174
1917;564;173
1918;564;173
1919;590;186
1920;537;188
1921;542;188
1922;538;189
1923;544;189
1924;538;189
1925;538;189
1926;549;184
1927;546;187
1928;550;184
1929;547;189
1930;538;187
1931;546;187
1932;546;187
1933;538;189
1934;546;187
1935;548;185
1936;542;188
1937;541;187
1938;546;187
1939;549;184
1940;549;183
1941;541;187
1942;548;185
1943;549;183
1944;546;187
1945;537;189
1946;543;187
1947;538;188
1948;538;188
1949;538;188
1950;548;184
1951;540;185
1952;543;188
1953;542;187
1954;540;185
1955;539;188
1956;541;185
1957;545;187
1958;542;185
1959;542;185
1960;538;188
1961;538;188
1962;540;187
1963;545;187
1964;541;185
1965;542;185
1966;542;185
1967;540;186
1968;539;187
1969;546;171
1970;546;172
1971;541;179
1972;542;179
1973;542;180
1974;545;173
1975;541;180
1976;541;180
1977;541;180
1978;521;181
1979;537;182
1980;535;186
1981;534;186
1982;534;181
1983;537;182
1984;535;181
1985;534;181
1986;533;185
1987;531;185
1988;532;185
1989;534;181
1990;536;182
1991;535;186
1992;521;181
1993;520;181
1994;537;182
1995;535;186
1996;537;192
1997;536;188
1998;536;188
1999;537;192
2000;539;183
2001;536;187
2002;537;193
2003;538;186
2004;530;203
2005;529;204
2006;532;204
2007;529;204
2008;530;203
2009;532;204
2010;525;207
2011;525;196
2012;546;192
2013;523;164
2014;514;171
2015;525;165
2016;523;164
2017;521;169
2018;522;168
2019;524;165
2020;524;165
2021;524;165
2022;504;168
2023;502;167
2024;503;168
2025;507;169
2026;504;161
2027;505;160
2028;505;160
2029;504;160
2030;505;160
2031;513;187
2032;512;189
2033;514;186
2034;518;184
2035;515;186
2036;519;178
2037;519;182
2038;519;182
2039;496;193
2040;517;177
2041;518;176
2042;516;178
2043;505;192
2044;517;176
2045;501;192
2046;495;190
2047;519;183
2048;511;186
2049;517;177
2050;502;190
2051;507;191
2052;519;176
2053;507;189
2054;519;176
2055;498;191
2056;515;176
2057;518;176
2058;518;176
2059;496;190
2060;517;177
2061;512;185
2062;500;191
2063;516;177
2064;515;177
2065;512;189
2066;513;188
2067;513;184
2068;515;176
2069;497;193
2070;494;193
2071;493;193
2072;493;193
2073;492;191
2074;495;189
2075;502;192
2076;493;190
2077;492;192
2078;493;189
2079;492;190
2080;494;189
2081;495;193
2082;494;189
2083;513;184
2084;512;193
2085;510;191
2086;512;190
2087;512;190
2088;511;190
2089;510;193
2090;513;193
2091;512;193
2092;510;192
2093;510;192
2094;510;191
2095;510;191
2096;510;191
2097;512;190
2098;511;193
2099;511;193
2100;512;190
2101;515;193
2102;522;193
2103;518;193
2104;506;189
2105;505;189
2106;509;190
2107;519;176
2108;514;186
2109;516;185
2110;524;194
2111;470;184
2112;471;185
2113;470;184
2114;463;185
2115;477;191
2116;453;185
2117;471;184
2118;481;194
2119;460;185
2120;479;192
2121;523;193
2122;528;193
2123;523;193
2124;523;192
2125;457;185
2126;567;187
2127;564;176
2128;565;179
2129;568;188
2130;566;186
2131;570;188
2132;569;188
2133;569;188
2134;568;187
2135;455;185
2136;647;190
2137;634;191
2138;695;210
2139;616;194
2140;614;194
2141;624;168
2142;646;165
